phase,episode_index,seed,frame_index,time_s,x_m,y_m,z_m,quat_w,quat_x,quat_y,quat_z
stale-vision,10,2006218,67,6.699999999999484,2.367263491030886,-1.0996519973869616,1.2000226206278457,0.9999623493342392,-0.004131693006858842,-0.007630730249356066,3.1348168472891825e-05
stale-vision,10,2006218,68,6.799999999999473,2.417114748781096,-1.0654724019490096,1.2000327786574083,0.9999589140125732,-0.003956443784397125,-0.008155722470310453,3.209927730149164e-05
stale-vision,10,2006218,69,6.899999999999462,2.465363956654512,-1.0305159850969816,1.2000425780781951,0.9999549372055222,-0.0037909285400385107,-0.008703524620508074,3.283724415315278e-05
stale-vision,10,2006218,70,6.999999999999451,2.5119035345684373,-0.9948152540020267,1.200052143193999,0.9999503954168297,-0.0036339905164296583,-0.009273601931353232,3.355401949211508e-05
stale-vision,10,2006218,71,7.09999999999944,2.5566215336299174,-0.9584010315437903,1.2000615984112548,0.9999452691739082,-0.0034845194171021932,-0.009864867401123214,3.423902799419118e-05
stale-vision,10,2006218,72,7.199999999999429,2.599401851498081,-0.9213026748392035,1.2000710568424835,0.9999395462967904,-0.003341428009602037,-0.010475561755690223,3.4878771305751744e-05
stale-vision,10,2006218,73,7.299999999999418,2.6401245802072197,-0.8835482890853592,1.200080608519276,0.9999332259127605,-0.003203634538501601,-0.011103115972003055,3.5456403222844194e-05
stale-vision,10,2006218,74,7.399999999999407,2.678666513283733,-0.8451649408027938,1.2000903081392689,0.999926323265946,-0.0030700252272661734,-0.01174400666154625,3.5951139482859265e-05
stale-vision,10,2006218,75,7.499999999999396,2.714901840669902,-0.8061788767251016,1.200100162417675,0.999918875160672,-0.0029394428621568455,-0.012393605312372736,3.633783821623666e-05
stale-vision,10,2006218,76,7.599999999999385,2.7487030606289107,-0.7666157517807852,1.200110117305194,0.9999109458199095,-0.0028106570090462354,-0.013046045306213104,3.658661901644764e-05
stale-vision,10,2006218,77,7.699999999999374,2.779942135208706,-0.7265008711180562,1.2001200454119518,0.9999026329847643,-0.002682343169468137,-0.013694095118411125,3.666259684548514e-05
stale-vision,10,2006218,78,7.799999999999363,2.808491913303961,-0.6858594509038393,1.200129734506921,0.9998940734382563,-0.0025530536067135644,-0.014329078344211071,3.6525843112341315e-05
stale-vision,10,2006218,79,7.899999999999352,2.8342278371934007,-0.6447169028762079,1.2001388784187834,0.9998854472227283,-0.0024212049198464912,-0.014940846476420324,3.6131818962538766e-05
stale-vision,10,2006218,80,7.999999999999341,2.857029937184453,-0.6030991457220953,1.2001470721043652,0.9998769794455133,-0.0022850617974803753,-0.015517835288696663,3.5432347696396e-05
stale-vision,10,2006218,81,8.099999999999374,2.8767851030491656,-0.5610329459490009,1.200153813148569,0.9998689385042816,-0.00214273181500479,-0.016047221968045956,3.437728981157221e-05
stale-vision,10,2006218,82,8.199999999999408,2.8933896004918735,-0.5185462893387557,1.2001585123594771,0.9998616293079806,-0.001992174758439169,-0.016515217037035804,3.291718804282622e-05
stale-vision,10,2006218,83,8.299999999999441,2.9067517752365393,-0.47566878150987146,1.2001605158803592,0.9998553808221123,-0.0018312056678023568,-0.016907488443332987,3.1006605341608214e-05
stale-vision,10,2006218,84,8.399999999999475,2.9167948606887535,-0.4324320763936585,1.2001591406990435,0.9998505273289893,-0.0016575169094335917,-0.01720973036402831,2.860831237808136e-05
stale-vision,10,2006218,85,8.499999999999508,2.92345977727676,-0.38887032824629053,1.2001537243394793,0.9998473838327293,-0.0014687273911306487,-0.017408366445234535,2.5698348427829906e-05
stale-vision,10,2006218,86,8.599999999999541,2.926707785633378,-0.34502065825498895,1.2001436872364957,0.9998462174787907,-0.0012624234901328587,-0.01749134598258662,2.227111890748695e-05
stale-vision,10,2006218,87,8.699999999999575,2.9265228377739856,-0.30092362687166296,1.2001286037848373,0.9998472177934709,-0.0010362261544693433,-0.0174489819044401,1.834422483501398e-05
stale-vision,10,2006218,88,8.799999999999608,2.922913463425271,-0.2566236994592454,1.2001082748919691,0.9998504702006352,-0.0007878599862426867,-0.017274730714733205,1.3962219484504132e-05
stale-vision,10,2006218,89,8.899999999999642,2.915914038586094,-0.2121696911476071,1.2000827932096896,0.9998559361860971,-0.000515241971766835,-0.016965886788421678,9.198696308468853e-06
stale-vision,10,2006218,90,8.999999999999675,2.9055853032345924,-0.16761517417146327,1.2000525904785209,0.9998634450319942,-0.0002165671954206531,-0.01652405428853904,4.155918583445036e-06
stale-vision,10,2006218,91,9.099999999999708,2.8920140362979962,-0.12301883057029797,1.2000184569624694,0.9998726991591341,0.0001096025531722921,-0.015955358423715295,-1.038429916543607e-06
stale-vision,10,2006218,92,9.199999999999742,2.8753118485502767,-0.0784447329454221,1.199981525788071,0.9998832938333313,0.00046424680713406697,-0.015270335589173567,-6.237296444778601e-06
stale-vision,10,2006218,93,9.299999999999775,2.8556131151089397,-0.033962535627398836,1.1999432194420239,0.9998947488638353,0.0008478157167187766,-0.014483517381257052,-1.1282976232814276e-05
stale-vision,10,2006218,94,9.399999999999809,2.833072129709642,0.010352438143218212,1.1999051613526117,0.9999065483650681,0.0012601634990974308,-0.0136127244903039,-1.6017568750408216e-05
stale-vision,10,2006218,95,9.499999999999842,2.8078596183362197,0.05441922584239388,1.1998690608752416,0.9999181830135743,0.001700496968585476,-0.012678137759226259,-2.0294050706434625e-05
stale-vision,10,2006218,96,9.599999999999875,2.7801587928691363,0.09815138225156864,1.1998365846900134,0.9999291888862141,0.0021673454140905173,-0.01170125001208051,-2.3986846437280594e-05
stale-vision,10,2006218,97,9.699999999999909,2.750161149431323,0.14145726937894837,1.1998092293475142,0.9999391786170243,0.0026585311365328757,-0.010703763351345891,-2.7000480232177317e-05
stale-vision,10,2006218,98,9.799999999999942,2.7180622253280218,0.18424048458242967,1.199788209620975,0.9999478614262136,0.003171179907898416,-0.009706553975093925,-2.9275630539006248e-05
stale-vision,10,2006218,99,9.899999999999975,2.6840575165941662,0.2264004255942123,1.1997743746137846,0.9999550513224009,0.0037017415271734092,-0.008728774045656766,-3.0791914830669264e-05
stale-vision,10,2006218,100,10.000000000000009,2.648338731118212,0.267832988160012,1.1997681589356735,0.9999606645570055,0.00424601590628013,-0.0077871491029077545,-3.1567159931043524e-05
stale-vision,10,2006218,101,10.100000000000042,2.611090514808479,0.30843139061665914,1.1997695712787346,0.9999647087443946,0.0047992087454372875,-0.006895495573774953,-3.1653571250582865e-05
stale-vision,10,2006218,102,10.200000000000076,2.572487745629965,0.3480871147205529,1.1997782177866176,0.999967266847339,0.0053560011070660045,-0.006064446953219468,-3.113128609612643e-05
stale-vision,10,2006218,103,10.300000000000109,2.532693448759943,0.38669094889675154,1.1997933541188732,0.9999684788236062,0.005910631531076411,-0.005301404350005562,-3.0100270204771653e-05
stale-vision,10,2006218,104,10.400000000000142,2.4918573437998175,0.4241341177858247,1.1998139577360436,0.9999685236813266,0.006456990380523178,-0.004610650688343407,-2.8671319814634028e-05
stale-vision,10,2006218,105,10.500000000000176,2.45011500160063,0.46030947911908227,1.1998388113398257,0.9999676033675644,0.0069887467815899105,-0.003993608275763427,-2.6957234066238342e-05
stale-vision,10,2006218,106,10.60000000000021,2.4075875614780835,0.4951127636714157,1.1998665889286693,0.9999659295843498,0.007499483547267016,-0.0034491721898100643,-2.5064677192131417e-05
stale-vision,10,2006218,107,10.700000000000243,2.364381943047202,0.5284438316052518,1.1998959374599416,0.9999637134790132,0.007982846778313214,-0.002974113236150975,-2.3087559449593762e-05
stale-vision,10,2006218,108,10.800000000000276,2.3205914746708887,0.5602079161001754,1.199925549100429,0.9999611579781091,0.008432707823917212,-0.0025634992751577576,-2.110220703024135e-05
stale-vision,10,2006218,109,10.90000000000031,2.2762968559839454,0.5903168225350921,1.1999542209614842,0.999958452148476,0.00884333661155127,-0.002211109929610119,-1.9164528358149453e-05
stale-vision,10,2006218,110,11.000000000000343,2.2315673735369557,0.6186900495918124,1.199980900999068,0.9999557670440513,0.00920957274870203,-0.0019098234276413435,-1.7309133557541328e-05
stale-vision,10,2006218,111,11.100000000000376,2.186462293457808,0.6452557987299602,1.200004720123719,0.9999532524852144,0.009526991656439839,-0.0016519783308430052,-1.555039333168989e-05
stale-vision,10,2006218,112,11.20000000000041,2.1410323606348713,0.6699518397790271,1.2000250114342714,0.9999510345689393,0.009792050747212898,-0.0014296901341113465,-1.3885010343591431e-05
stale-vision,10,2006218,113,11.300000000000443,2.095321342199557,0.6927262039448652,1.200041317986362,0.9999492137488449,0.010002211957608977,-0.001235122600316677,-1.2295739019587945e-05
stale-vision,10,2006218,114,11.400000000000476,2.049367561936609,0.7135376803703772,1.2000533907392872,0.9999478635331925,0.01015603095383419,-0.0010607237993438417,-1.0755901685729142e-05
stale-vision,10,2006218,115,11.50000000000051,2.0032053797269027,0.732356098816823,1.2000611782394275,0.9999470299820236,0.010253204828890989,-0.0008994084725521763,-9.234014911263713e-06
stale-vision,10,2006218,116,11.600000000000543,1.9568665797583673,0.7491623892193465,1.200064809489476,0.9999467321685654,0.010294570335457833,-0.0007447064886479489,-7.6982655084551e-06
stale-vision,10,2006218,117,11.700000000000577,1.9103816386619634,0.7639484183360828,1.2000645713638065,0.9999469636772207,0.010282055607753944,-0.0005908703141197892,-6.120344698312978e-06
stale-vision,10,2006218,118,11.80000000000061,1.8637808524015627,0.7767166125977242,1.2000608819885035,0.9999476949822309,0.01021860270771107,-0.0004329415319443093,-4.478340787573766e-06
stale-vision,10,2006218,119,11.900000000000643,1.8170953089502955,0.7874793829971471,1.200054261213799,0.9999488769392973,0.010108033003175003,-0.00026677525201932866,-2.7584837936824065e-06
stale-vision,10,2006218,120,12.000000000000677,1.7703577012292493,0.7962583778470499,1.2000452993832014,0.9999504450180938,0.009954877003073131,-8.905647774274773e-05,-9.56036474351315e-07
stale-vision,11,2006219,0,0.0,-1.6,0.19526145448792273,1.2,1.0,0.0,0.0,0.0
stale-vision,11,2006219,1,0.10000000000000007,-1.5996646914485249,0.19493608956997155,1.20007722441114,0.9997594499060495,0.0152653298404087,0.015720503727125298,0.0009369050018647418
stale-vision,11,2006219,2,0.20000000000000015,-1.5962093331127394,0.19157251265676198,1.2006553035005423,0.9988123627630625,0.034286657534684434,0.034544724931269304,0.0022251036359986452
stale-vision,11,2006219,3,0.3000000000000002,-1.586043133573679,0.1815722726065526,1.2017070291247438,0.9979271374854453,0.04567538265573432,0.04523735374083678,0.002961336840832842
stale-vision,11,2006219,4,0.4000000000000003,-1.5670555449927803,0.16271690985819887,1.2026972374486724,0.9976126787180573,0.04932047469612429,0.048240708019163706,0.0030443597916609303
stale-vision,11,2006219,5,0.5000000000000003,-1.5386566396878714,0.13429796309360348,1.2031305713157026,0.9978557577851709,0.04701454820537073,0.04545913496803008,0.0026430966660055694
stale-vision,11,2006219,6,0.6000000000000004,-1.501383775204576,0.09675129214745931,1.202826244998457,0.9983991029049119,0.040869040964854615,0.03904982292224298,0.0020159709872619143
stale-vision,11,2006219,7,0.7000000000000005,-1.456472896821086,0.051246038060915475,1.201899215118199,0.9989838615058191,0.03276416767750893,0.030916794019943166,0.0013804400933688891
stale-vision,11,2006219,8,0.8000000000000006,-1.4054947736531755,-0.0006670016421718771,1.2006167934024772,0.9994545119837054,0.024151672362221814,0.022508525837465796,0.00086108196291469
stale-vision,11,2006219,9,0.9000000000000007,-1.350080444434552,-0.057327010778563316,1.199261644559726,0.9997616298515745,0.016039150560945726,0.014804798298893264,0.0004970645186969058
stale-vision,11,2006219,10,1.0000000000000007,-1.2917322337318218,-0.11715732973707595,1.1980498377913065,0.9999240647509385,0.009036831234641092,0.008374118002853008,0.00027305836852065785
stale-vision,11,2006219,11,1.1000000000000008,-1.2317104252498572,-0.17878822623878765,1.1971049462899475,0.9999881217532827,0.0034310552661720615,0.0034585407176196507,0.00015069242394640005
stale-vision,11,2006219,12,1.2000000000000008,-1.1709824323140672,-0.2411178287021944,1.196468834986506,0.9999997246817491,-0.0007337920318678879,6.345254040100422e-05,9.032970126048121e-05
stale-vision,11,2006219,13,1.300000000000001,-1.1102190663926512,-0.3033245030924902,1.1961276909979255,0.999991681339904,-0.0035764397229524057,-0.001960235748472456,6.169044430753265e-05
stale-vision,11,2006219,14,1.400000000000001,-1.0498223148223647,-0.3648455660680973,1.1960382929139433,0.9999818459322253,-0.0053100459209145245,-0.002847646025125158,4.6156409551140434e-05
stale-vision,11,2006219,15,1.500000000000001,-0.9899708721013252,-0.42533629574383663,1.1961474214067902,0.9999767473853228,-0.006187275124057103,-0.0028672491321525,3.460670163415128e-05
stale-vision,11,2006219,16,1.6000000000000012,-0.9306726310473961,-0.4846206225311594,1.1964031640039847,0.9999765255823211,-0.006460166966880476,-0.0022834089935256157,2.3883812420650442e-05
stale-vision,11,2006219,17,1.7000000000000013,-0.8718165008187773,-0.5426417434280847,1.196759871751618,0.9999789256920654,-0.006353976655165082,-0.0013322781387123338,1.3688301701220215e-05
stale-vision,11,2006219,18,1.8000000000000014,-0.8132187165440725,-0.5994179333506278,1.1971793117409761,0.9999816586208607,-0.006053007286972289,-0.0002085756964428639,4.564536537541473e-06
stale-vision,11,2006219,19,1.9000000000000015,-0.7546643154340519,-0.655003573152664,1.1976306988357368,0.9999827175262038,-0.005826527270152346,0.0007849983943151034,-2.529868070769477e-06
stale-vision,11,2006219,20,2.0000000000000013,-0.6959619484401395,-0.7094403689539156,1.1980891413299093,0.999981814122843,-0.005859692214837756,0.0014266668903410143,-7.233295672007429e-06
stale-vision,11,2006219,21,2.0999999999999903,-0.6369854362790376,-0.7627224473292677,1.1985341112153123,0.9999796602349428,-0.006142397360360598,0.0017175483540280638,-9.93617094768518e-06
stale-vision,11,2006219,22,2.1999999999999793,-0.5776761754333368,-0.8147958890284797,1.1989495313998029,0.9999767367000308,-0.0065924127367379464,0.0017510081196722403,-1.1118920819926927e-05
stale-vision,11,2006219,23,2.2999999999999683,-0.5180261262486403,-0.8655737199646345,1.199323918503722,0.9999732247192896,-0.007136426008314554,0.0016189947634825605,-1.114844935086459e-05
stale-vision,11,2006219,24,2.3999999999999573,-0.458060003490169,-0.9149501445999629,1.1996500296450423,0.9999692162002998,-0.007721433711750737,0.0013949933412910212,-1.033298344970605e-05
stale-vision,11,2006219,25,2.4999999999999463,-0.3978208734442626,-0.9628109897372169,1.199924270724522,0.9999648104475831,-0.008312305298534285,0.0011328578684328817,-8.955642093309533e-06
stale-vision,11,2006219,26,2.5999999999999353,-0.3373595541877564,-1.0090406725944476,1.2001460388386598,0.9999601306323093,-0.008887151337329155,0.0008692721246874863,-7.272917984703632e-06
stale-vision,11,2006219,27,2.6999999999999242,-0.27672737208063286,-1.053526566899045,1.2003170808053913,0.9999553112669566,-0.00943304117888866,0.0006270349779023913,-5.500642984866816e-06
stale-vision,11,2006219,28,2.7999999999999132,-0.215971640604096,-1.0961615994351013,1.200440900446641,0.999950483478702,-0.009942614176477616,0.00041832951974086547,-3.8026353728985984e-06
stale-vision,11,2006219,29,2.899999999999902,-0.15513322488537784,-1.136845741009456,1.2005222263047042,0.9999457669298909,-0.010411621490447177,0.0002476523753962995,-2.2872673010672938e-06
stale-vision,11,2006219,30,2.999999999999891,-0.09424562016784312,-1.1754868740608737,1.2005665448328373,0.9999412678113425,-0.010837336926511693,0.00011425918984771607,-1.0112308462758386e-06
stale-vision,11,2006219,31,3.09999999999988,-0.033335065692120254,-1.2120013520829924,1.2005797017441464,0.9999370805242725,-0.011217610881821447,1.4096048489260963e-05,1.2159376200077345e-08
stale-vision,11,2006219,32,3.199999999999869,0.02757868533037774,-1.246314437796773,1.200567572963947,0.9999332900225377,-0.011550413665983429,-5.872140038598426e-05,8.024179628931868e-07
stale-vision,11,2006219,33,3.299999999999858,0.08848122930351002,-1.278360712036777,1.2005358050928086,0.9999299731132351,-0.011833705136474908,-0.0001108627244383037,1.4015301369591268e-06
stale-vision,11,2006219,34,3.399999999999847,0.14936221640759326,-1.3080844801415268,1.200489622982958,0.9999271979221296,-0.012065514213641729,-0.00014905999705844058,1.8644385805107366e-06
stale-vision,11,2006219,35,3.499999999999836,0.21021403755201093,-1.3354401619325087,1.2004336995883904,0.9999250218547892,-0.012244116477835083,-0.00017965330328622824,2.2511587672150106e-06
stale-vision,11,2006219,36,3.599999999999825,0.27103058492736143,-1.360392631209453,1.2003720810252216,0.9999234886659777,-0.012368241921272031,-0.00020832419354738417,2.6204809636989185e-06
stale-vision,11,2006219,37,3.699999999999814,0.3318061389745528,-1.382917464785298,1.2003081583088726,0.9999226254291336,-0.012437264848076,-0.00023997677767769173,3.0254305335200096e-06
stale-vision,11,2006219,38,3.799999999999803,0.3925344066387129,-1.4030010641863637,1.2002446764167605,0.9999224400764243,-0.012451351231930545,-0.00027869658693330875,3.5100126766322196e-06
stale-vision,11,2006219,39,3.899999999999792,0.4532077189723044,-1.4206406217030854,1.2001837711928391,0.9999229201349806,-0.012411540362818996,-0.0003277768794889691,4.107385972292073e-06
stale-vision,11,2006219,40,3.999999999999781,0.5138163837290824,-1.4358439145617805,1.2001270253341596,0.9999240326804396,-0.01231977738600732,-0.0003897817723574559,4.83918517237251e-06
stale-vision,11,2006219,41,4.0999999999997705,0.5743481809717405,-1.4486289217005308,1.200075535533607,0.9999257258684734,-0.012178874331091952,-0.00046661950907889903,5.7156798316215125e-06
stale-vision,11,2006219,42,4.1999999999997595,0.6347879870969019,-1.4590232701704804,1.2000299843528415,0.9999279315144182,-0.011992436778402286,-0.0005596356203218841,6.736835889632891e-06
stale-vision,11,2006219,43,4.2999999999997485,0.6951175097512582,-1.4670635265511254,1.1999907116852895,0.9999305688285163,-0.011764734280108779,-0.0006696919348580645,7.893724012953552e-06
stale-vision,11,2006219,44,4.3999999999997375,0.7553151173792596,-1.4727943580308345,1.1999577822063832,0.9999335485604485,-0.0115005547214821,-0.0007972579938699905,9.17047004040657e-06
stale-vision,11,2006219,45,4.499999999999726,0.8153557460502768,-1.4762675919896036,1.199931046710247,0.9999367771799595,-0.011205054025140118,-0.0009424945742769582,1.0546326554269711e-05
stale-vision,11,2006219,46,4.599999999999715,0.8752108670000512,-1.4775412042797693,1.1999101957814307,0.9999401611888279,-0.010883572466361551,-0.0011053271393243783,1.199767124614004e-05
stale-vision,11,2006219,47,4.699999999999704,0.9348485004689555,-1.4766782709914124,1.1998948056491328,0.9999436106505772,-0.010541479780165992,-0.0012855119150025714,1.3499859738745205e-05
stale-vision,11,2006219,48,4.799999999999693,0.9942332626483384,-1.473745915303363,1.1998843764189626,0.9999470422549676,-0.01018400968194106,-0.0014827024221844545,1.5028876541371595e-05
stale-vision,11,2006219,49,4.899999999999682,1.053326432974573,-1.4688142801611,1.1998783635451302,0.999950381148412,-0.00981615209879832,-0.0016965036981788032,1.6562636783645333e-05
stale-vision,11,2006219,50,4.999999999999671,1.1120860310772789,-1.4619555498282446,1.1998762032312968,0.99995356231038,-0.009442533817401908,-0.0019265126355037813,1.80818455124005e-05
stale-vision,11,2006219,51,5.09999999999966,1.1704668952861164,-1.4532430421950553,1.199877332546967,0.9999565310206286,-0.009067334900146802,-0.0021723544816521197,1.9570539493060828e-05
stale-vision,11,2006219,52,5.199999999999649,1.2284207556025184,-1.4427503886782875,1.199881205349473,0.9999592425672553,-0.008694239542876608,-0.00243371350124712,2.101634090188953e-05
stale-vision,11,2006219,53,5.299999999999638,1.2858962951100192,-1.4305508113962302,1.1998873045926584,0.9999616614817688,-0.008326405391377377,-0.0027103574767886407,2.241043646423741e-05
stale-vision,11,2006219,54,5.399999999999627,1.3428391952945358,-1.416716503650522,1.199895151576601,0.999963760461685,-0.007966450406754208,-0.0030021437861359047,2.3747233396464974e-05
stale-vision,11,2006219,55,5.499999999999616,1.3991921635955449,-1.4013181159298087,1.199904312688945,0.9999655189498077,-0.007616470193387185,-0.0033090281104965927,2.502396818351631e-05
stale-vision,11,2006219,56,5.599999999999605,1.4548949418972992,-1.384424344362859,1.1999144040015568,0.9999669216471732,-0.007278070607184884,-0.0036310619886352237,2.624019640999515e-05
stale-vision,11,2006219,57,5.699999999999594,1.5098842962092833,-1.3661016155635448,1.1999250938335055,0.9999679571890371,-0.006952392631637185,-0.00396838522256817,2.739719172148164e-05
stale-vision,11,2006219,58,5.799999999999583,1.5640939892451131,-1.3464138620959394,1.1999361036357454,0.99996861677242,-0.0066401675982074825,-0.00432120728763597,2.849735282926655e-05
stale-vision,11,2006219,59,5.899999999999572,1.6174547391043765,-1.3254223783647225,1.1999472074708182,0.9999688929055534,-0.006341779065039205,-0.004689796018819278,2.9543769213098543e-05
stale-vision,11,2006219,60,5.999999999999561,1.66989416698526,-1.3031857452469746,1.1999582300199638,0.9999687786092957,-0.006057299352333129,-0.005074445636781985,3.053963480734624e-05
stale-vision,11,2006219,61,6.09999999999955,1.7213367393245396,-1.2797598151646794,1.1999690434828525,0.9999682665902747,-0.005786551818777476,-0.005475457880490273,3.148790137247362e-05
stale-vision,11,2006219,62,6.199999999999539,1.7717037091460361,-1.2551977466315085,1.1999795634476702,0.999967348902292,-0.005529149735273066,-0.005893096245633455,3.239080938867025e-05
stale-vision,11,2006219,63,6.299999999999528,1.820913064677825,-1.229550079618648,1.1999897438787759,0.9999660167565052,-0.005284544729033059,-0.006327544041777832,3.3249563864478275e-05
stale-vision,11,2006219,64,6.399999999999517,1.8688794937049602,-1.2028648428964512,1.199999571535375,0.9999642605626531,-0.005052067298444646,-0.006778868123356734,3.4064133494800986e-05
stale-vision,11,2006219,65,6.499999999999506,1.9155143713281628,-1.1751876854028562,1.2000090597413537,0.9999620704528192,-0.004830948750743467,-0.007246956364389626,3.483290164790062e-05
stale-vision,11,2006219,66,6.599999999999495,1.960725782852824,-1.1465620270229802,1.2000182416651022,0.9999594370843091,-0.004620342812701918,-0.007731452279700893,3.5552369927762747e-05
stale-vision,11,2006219,67,6.699999999999484,2.004418594495049,-1.1170292244080886,1.2000271633994444,0.9999563525952194,-0.004419355103029182,-0.008231700508577416,3.621705138064638e-05
stale-vision,11,2006219,68,6.799999999999473,2.0464945834559565,-1.0866287468122242,1.2000358766902854,0.9999528121952236,-0.0042270451305905805,-0.008746663173879244,3.6819164581649024e-05
stale-vision,11,2006219,69,6.899999999999462,2.0868526430273104,-1.0553983607896438,1.200044431352261,0.9999488160746475,-0.0040424302732100644,-0.009274836575259607,3.7348353146939184e-05
stale-vision,11,2006219,70,6.999999999999451,2.1253890793052284,-1.0233743233172208,1.2000528675480933,0.9999443716615113,-0.0038644852026162553,-0.009814168756975156,3.779144724715815e-05
stale-vision,11,2006219,71,7.09999999999944,2.1619980159053496,-0.9905915831092458,1.2000612078978528,0.9999394963091081,-0.0036921471784088834,-0.01036196488261961,3.813227795665761e-05
stale-vision,11,2006219,72,7.199999999999429,2.196571925047856,-0.9570839897646363,1.2000694494409851,0.9999342204076683,-0.0035243003963218084,-0.01091479242101215,3.835142595672252e-05
stale-vision,11,2006219,73,7.299999999999418,2.2290023034538162,-0.9228845129761034,1.2000775557082561,0.999928590589329,-0.003359771702248815,-0.011468399172613823,3.8426115900232534e-05
stale-vision,11,2006219,74,7.399999999999407,2.2591805094008777,-0.888025473301422,1.20008544913201,0.9999226730717433,-0.003197316915715778,-0.012017635890523166,3.8330178740801146e-05
stale-vision,11,2006219,75,7.499999999999396,2.286998775664643,-0.852538786745856,1.2000930042343239,0.9999165566727493,-0.0030356090579959356,-0.012556405646507458,3.803418712757861e-05
stale-vision,11,2006219,76,7.599999999999385,2.31235140842739,-0.8164562257322749,1.2001000422337933,0.9999103552313625,-0.0028732227976607932,-0.013077640657285087,3.7505786404402705e-05
stale-vision,11,2006219,77,7.699999999999374,2.3351361761539824,-0.7798096988249816,1.2001063280045714,0.9999042087140934,-0.0027086427082318922,-0.0135733305734573,3.671057128511059e-05
stale-vision,11,2006219,78,7.799999999999363,2.3552558831715933,-0.742631548730981,1.2001115702869392,0.9998982828500206,-0.0025402484589836377,-0.014034593797100084,3.5613160414086887e-05
stale-vision,11,2006219,79,7.899999999999352,2.3726201127840048,-0.704954870459177,1.2001154265063045,0.9998927661246783,-0.002366312154091404,-0.01445183898825658,3.4178744943667676e-05
stale-vision,11,2006219,80,7.999999999999341,2.387147108981634,-0.6668138503124823,1.20011751336059,0.9998878641419401,-0.0021850138119850213,-0.01481498593157035,3.237527021122894e-05
stale-vision,11,2006219,81,8.099999999999374,2.398765752340787,-0.6282441232582477,1.2001174240402637,0.99988379080424,-0.001994441173265296,-0.015113774537277346,3.017590728685267e-05
stale-vision,11,2006219,82,8.199999999999408,2.407417569289545,-0.5892831475958257,1.200114752959654,0.9998807560456754,-0.0017926228248059581,-0.015338169162753167,2.756213487225437e-05
stale-vision,11,2006219,83,8.299999999999441,2.4130586957508497,-0.5499705912996201,1.2001091275892322,0.9998789510521292,-0.0015775644515154676,-0.015478822039059913,2.4527089442873485e-05
stale-vision,11,2006219,84,8.399999999999475,2.415661704215719,-0.5103487228068202,1.200100245866601,0.9998785320005843,-0.001347282100090658,-0.015527576468582062,2.1078678737086135e-05
stale-vision,11,2006219,85,8.499999999999508,2.4152171954879758,-0.47046279939913377,1.2000879167695584,0.9998796035853815,-0.0010998532750447604,-0.015477995975407905,1.7242367122918046e-05
stale-vision,11,2006219,86,8.599999999999541,2.411735052510449,-0.4303614433599611,1.2000721000012289,0.9998822047990521,-0.0008334783793938856,-0.015325849709894245,1.3063198016899371e-05
stale-vision,11,2006219,87,8.699999999999575,2.4052452611413995,-0.3900969939768277,1.2000529399492348,0.9998862987262837,-0.0005465447406432224,-0.015069533311484966,8.606572546440822e-06
stale-vision,11,2006219,88,8.799999999999608,2.39579821681321,-0.3497258227362398,1.2000307886406607,0.9998917685333624,-0.00023769759621524694,-0.014710360410783756,3.957471096139224e-06
stale-vision,11,2006219,89,8.899999999999642,2.3834644604959485,-0.3093085979874555,1.2000062127379574,0.9998984207856922,9.409077633102423e-05,-0.014252692959306906,-7.82114844350439e-07
stale-vision,11,2006219,90,8.999999999999675,2.36833381906732,-0.2689104854547517,1.1999799812789116,0.9999059961871282,0.00044945428743966583,-0.0137038954186991,-5.497550793278009e-06
stale-vision,11,2006219,91,9.099999999999708,2.350513959902215,-0.22860127155133014,1.199953032789359,0.9999141870979916,0.0008285718280116335,-0.013074089166511314,-1.006746926431959e-05
stale-vision,11,2006219,92,9.199999999999742,2.330128407571017,-0.1884553973628972,1.1999264232807378,0.9999226596645077,0.0012311093397155432,-0.01237573645211966,-1.437072972905077e-05
stale-vision,11,2006219,93,9.299999999999775,2.3073141042326584,-0.14855189206766314,1.1999012593862493,0.9999310780250039,0.0016561730382531267,-0.011623078592037654,-1.8293813639371433e-05
stale-vision,11,2006219,94,9.399999999999809,2.2822186233815294,-0.1089741969105101,1.1998786230068783,0.9999391277473292,0.002102291932561529,-0.010831467859751141,-2.173803459926716e-05
stale-vision,11,2006219,95,9.499999999999842,2.254997166708965,-0.06980987561499367,1.1998594954100485,0.9999465356583118,0.0025674005477809153,-0.010016669753108371,-2.4625694261190664e-05
stale-vision,11,2006219,96,9.599999999999875,2.225809480554766,-0.0311502081403519,1.1998446886115588,0.999953084476283,0.0030488288165396596,-0.009194170183549158,-2.690447827373541e-05
stale-vision,11,2006219,97,9.699999999999909,2.1948168267899475,0.006910333702972032,1.1998347908173241,0.999958621183596,0.0035433260401103073,-0.008378540808501938,-2.8549880527043305e-05
stale-vision,11,2006219,98,9.799999999999942,2.162179131932281,0.0442747247920484,1.1998301308060684,0.9999630592041918,0.004047084681405992,-0.007582905674313954,-2.9565353338710998e-05
stale-vision,11,2006219,99,9.899999999999975,2.128052418470641,0.08084413387366667,1.1998307636514873,0.9999663751069912,0.004555791888139223,-0.006818542134149032,-2.9980349915836826e-05
